panel,source_table,dataset,target,feature_set,variable,bin,n,x_min,x_max,x_center,metric,value,notes
C_instancegm_depth,ground_motion_residual_bins.csv,instancegm,sa03,metadata_plus_early_waveform,source_depth_km,"(8.3, 9.5]",200,8.4,9.5,8.95,mean_signed_residual,0.0564563497192773,Panel B-D binned residual diagnostic value.
C_instancegm_depth,ground_motion_residual_bins.csv,instancegm,sa03,metadata_plus_early_waveform,source_depth_km,"(8.3, 9.5]",200,8.4,9.5,8.95,mae_residual,0.2179544675185034,Panel B-D binned residual diagnostic value.
C_instancegm_depth,ground_motion_residual_bins.csv,instancegm,sa03,metadata_plus_early_waveform,source_depth_km,"(8.3, 9.5]",200,8.4,9.5,8.95,q90_abs_residual,0.4626499647538771,Panel B-D binned residual diagnostic value.
C_instancegm_depth,ground_motion_residual_bins.csv,instancegm,sa03,metadata_plus_early_waveform,source_depth_km,"(8.3, 9.5]",200,8.4,9.5,8.95,overpredict_fraction,0.565,Panel B-D binned residual diagnostic value.
C_instancegm_depth,ground_motion_residual_bins.csv,instancegm,sa03,metadata_plus_early_waveform,source_depth_km,"(9.5, 10.5]",198,9.6,10.5,10.05,median_signed_residual,-0.000778854551084,Panel B-D binned residual diagnostic value.
C_instancegm_depth,ground_motion_residual_bins.csv,instancegm,sa03,metadata_plus_early_waveform,source_depth_km,"(9.5, 10.5]",198,9.6,10.5,10.05,mean_signed_residual,0.0135257627604291,Panel B-D binned residual diagnostic value.
C_instancegm_depth,ground_motion_residual_bins.csv,instancegm,sa03,metadata_plus_early_waveform,source_depth_km,"(9.5, 10.5]",198,9.6,10.5,10.05,mae_residual,0.1972224221562276,Panel B-D binned residual diagnostic value.
C_instancegm_depth,ground_motion_residual_bins.csv,instancegm,sa03,metadata_plus_early_waveform,source_depth_km,"(9.5, 10.5]",198,9.6,10.5,10.05,q90_abs_residual,0.453201443497438,Panel B-D binned residual diagnostic value.
C_instancegm_depth,ground_motion_residual_bins.csv,instancegm,sa03,metadata_plus_early_waveform,source_depth_km,"(9.5, 10.5]",198,9.6,10.5,10.05,overpredict_fraction,0.494949494949495,Panel B-D binned residual diagnostic value.
C_instancegm_depth,ground_motion_residual_bins.csv,instancegm,sa03,metadata_plus_early_waveform,source_depth_km,"(10.5, 15.32]",184,10.6,15.3,12.95,median_signed_residual,0.0142708724245257,Panel B-D binned residual diagnostic value.
C_instancegm_depth,ground_motion_residual_bins.csv,instancegm,sa03,metadata_plus_early_waveform,source_depth_km,"(10.5, 15.32]",184,10.6,15.3,12.95,mean_signed_residual,-0.0010857904718836,Panel B-D binned residual diagnostic value.
C_instancegm_depth,ground_motion_residual_bins.csv,instancegm,sa03,metadata_plus_early_waveform,source_depth_km,"(10.5, 15.32]",184,10.6,15.3,12.95,mae_residual,0.2163749350602511,Panel B-D binned residual diagnostic value.
C_instancegm_depth,ground_motion_residual_bins.csv,instancegm,sa03,metadata_plus_early_waveform,source_depth_km,"(10.5, 15.32]",184,10.6,15.3,12.95,q90_abs_residual,0.3988124689476923,Panel B-D binned residual diagnostic value.
C_instancegm_depth,ground_motion_residual_bins.csv,instancegm,sa03,metadata_plus_early_waveform,source_depth_km,"(10.5, 15.32]",184,10.6,15.3,12.95,overpredict_fraction,0.5108695652173914,Panel B-D binned residual diagnostic value.
C_instancegm_depth,ground_motion_residual_bins.csv,instancegm,sa03,metadata_plus_early_waveform,source_depth_km,"(15.32, 312.8]",197,15.4,312.8,164.1,median_signed_residual,-0.0125513278416455,Panel B-D binned residual diagnostic value.
C_instancegm_depth,ground_motion_residual_bins.csv,instancegm,sa03,metadata_plus_early_waveform,source_depth_km,"(15.32, 312.8]",197,15.4,312.8,164.1,mean_signed_residual,-0.0038959874055783,Panel B-D binned residual diagnostic value.
C_instancegm_depth,ground_motion_residual_bins.csv,instancegm,sa03,metadata_plus_early_waveform,source_depth_km,"(15.32, 312.8]",197,15.4,312.8,164.1,mae_residual,0.2375536037419948,Panel B-D binned residual diagnostic value.
C_instancegm_depth,ground_motion_residual_bins.csv,instancegm,sa03,metadata_plus_early_waveform,source_depth_km,"(15.32, 312.8]",197,15.4,312.8,164.1,q90_abs_residual,0.5857732286478644,Panel B-D binned residual diagnostic value.
C_instancegm_depth,ground_motion_residual_bins.csv,instancegm,sa03,metadata_plus_early_waveform,source_depth_km,"(15.32, 312.8]",197,15.4,312.8,164.1,overpredict_fraction,0.482233502538071,Panel B-D binned residual diagnostic value.
C_instancegm_depth,ground_motion_residual_bins.csv,instancegm,sa10,metadata_plus_early_waveform,source_depth_km,"(1.999, 8.3]",207,2.0,8.3,5.15,median_signed_residual,-0.0339450415931148,Panel B-D binned residual diagnostic value.
C_instancegm_depth,ground_motion_residual_bins.csv,instancegm,sa10,metadata_plus_early_waveform,source_depth_km,"(1.999, 8.3]",207,2.0,8.3,5.15,mean_signed_residual,-0.041178810313777,Panel B-D binned residual diagnostic value.
C_instancegm_depth,ground_motion_residual_bins.csv,instancegm,sa10,metadata_plus_early_waveform,source_depth_km,"(1.999, 8.3]",207,2.0,8.3,5.15,mae_residual,0.2193401517548999,Panel B-D binned residual diagnostic value.
C_instancegm_depth,ground_motion_residual_bins.csv,instancegm,sa10,metadata_plus_early_waveform,source_depth_km,"(1.999, 8.3]",207,2.0,8.3,5.15,q90_abs_residual,0.4273163832299287,Panel B-D binned residual diagnostic value.
C_instancegm_depth,ground_motion_residual_bins.csv,instancegm,sa10,metadata_plus_early_waveform,source_depth_km,"(1.999, 8.3]",207,2.0,8.3,5.15,overpredict_fraction,0.4396135265700483,Panel B-D binned residual diagnostic value.
C_instancegm_depth,ground_motion_residual_bins.csv,instancegm,sa10,metadata_plus_early_waveform,source_depth_km,"(8.3, 9.5]",203,8.4,9.5,8.95,median_signed_residual,0.0470123089144562,Panel B-D binned residual diagnostic value.
C_instancegm_depth,ground_motion_residual_bins.csv,instancegm,sa10,metadata_plus_early_waveform,source_depth_km,"(8.3, 9.5]",203,8.4,9.5,8.95,mean_signed_residual,0.0550218259684174,Panel B-D binned residual diagnostic value.
C_instancegm_depth,ground_motion_residual_bins.csv,instancegm,sa10,metadata_plus_early_waveform,source_depth_km,"(8.3, 9.5]",203,8.4,9.5,8.95,mae_residual,0.1904470417620124,Panel B-D binned residual diagnostic value.
C_instancegm_depth,ground_motion_residual_bins.csv,instancegm,sa10,metadata_plus_early_waveform,source_depth_km,"(8.3, 9.5]",203,8.4,9.5,8.95,q90_abs_residual,0.4313937178974956,Panel B-D binned residual diagnostic value.
C_instancegm_depth,ground_motion_residual_bins.csv,instancegm,sa10,metadata_plus_early_waveform,source_depth_km,"(8.3, 9.5]",203,8.4,9.5,8.95,overpredict_fraction,0.5911330049261084,Panel B-D binned residual diagnostic value.
C_instancegm_depth,ground_motion_residual_bins.csv,instancegm,sa10,metadata_plus_early_waveform,source_depth_km,"(9.5, 10.5]",204,9.6,10.5,10.05,median_signed_residual,0.0312302614586519,Panel B-D binned residual diagnostic value.
C_instancegm_depth,ground_motion_residual_bins.csv,instancegm,sa10,metadata_plus_early_waveform,source_depth_km,"(9.5, 10.5]",204,9.6,10.5,10.05,mean_signed_residual,0.0164154689389671,Panel B-D binned residual diagnostic value.
C_instancegm_depth,ground_motion_residual_bins.csv,instancegm,sa10,metadata_plus_early_waveform,source_depth_km,"(9.5, 10.5]",204,9.6,10.5,10.05,mae_residual,0.1991620712996462,Panel B-D binned residual diagnostic value.
C_instancegm_depth,ground_motion_residual_bins.csv,instancegm,sa10,metadata_plus_early_waveform,source_depth_km,"(9.5, 10.5]",204,9.6,10.5,10.05,q90_abs_residual,0.4145984872555518,Panel B-D binned residual diagnostic value.
C_instancegm_depth,ground_motion_residual_bins.csv,instancegm,sa10,metadata_plus_early_waveform,source_depth_km,"(9.5, 10.5]",204,9.6,10.5,10.05,overpredict_fraction,0.5441176470588235,Panel B-D binned residual diagnostic value.
C_instancegm_depth,ground_motion_residual_bins.csv,instancegm,sa10,metadata_plus_early_waveform,source_depth_km,"(10.5, 15.22]",186,10.6,15.2,12.899999999999999,median_signed_residual,-0.0086098305699329,Panel B-D binned residual diagnostic value.
C_instancegm_depth,ground_motion_residual_bins.csv,instancegm,sa10,metadata_plus_early_waveform,source_depth_km,"(10.5, 15.22]",186,10.6,15.2,12.899999999999999,mean_signed_residual,-0.0099713336597424,Panel B-D binned residual diagnostic value.
C_instancegm_depth,ground_motion_residual_bins.csv,instancegm,sa10,metadata_plus_early_waveform,source_depth_km,"(10.5, 15.22]",186,10.6,15.2,12.899999999999999,mae_residual,0.2162277417029815,Panel B-D binned residual diagnostic value.
C_instancegm_depth,ground_motion_residual_bins.csv,instancegm,sa10,metadata_plus_early_waveform,source_depth_km,"(10.5, 15.22]",186,10.6,15.2,12.899999999999999,q90_abs_residual,0.4383219847106006,Panel B-D binned residual diagnostic value.
C_instancegm_depth,ground_motion_residual_bins.csv,instancegm,sa10,metadata_plus_early_waveform,source_depth_km,"(10.5, 15.22]",186,10.6,15.2,12.899999999999999,overpredict_fraction,0.4838709677419355,Panel B-D binned residual diagnostic value.
C_instancegm_depth,ground_motion_residual_bins.csv,instancegm,sa10,metadata_plus_early_waveform,source_depth_km,"(15.22, 312.8]",200,15.3,312.8,164.05,median_signed_residual,0.0202061456851927,Panel B-D binned residual diagnostic value.
C_instancegm_depth,ground_motion_residual_bins.csv,instancegm,sa10,metadata_plus_early_waveform,source_depth_km,"(15.22, 312.8]",200,15.3,312.8,164.05,mean_signed_residual,0.0041247680245431,Panel B-D binned residual diagnostic value.
C_instancegm_depth,ground_motion_residual_bins.csv,instancegm,sa10,metadata_plus_early_waveform,source_depth_km,"(15.22, 312.8]",200,15.3,312.8,164.05,mae_residual,0.2234956361436952,Panel B-D binned residual diagnostic value.
C_instancegm_depth,ground_motion_residual_bins.csv,instancegm,sa10,metadata_plus_early_waveform,source_depth_km,"(15.22, 312.8]",200,15.3,312.8,164.05,q90_abs_residual,0.4939448933761786,Panel B-D binned residual diagnostic value.
C_instancegm_depth,ground_motion_residual_bins.csv,instancegm,sa10,metadata_plus_early_waveform,source_depth_km,"(15.22, 312.8]",200,15.3,312.8,164.05,overpredict_fraction,0.53,Panel B-D binned residual diagnostic value.
C_instancegm_depth,ground_motion_residual_bins.csv,instancegm,sa30,metadata_plus_early_waveform,source_depth_km,"(1.999, 8.3]",197,2.0,8.3,5.15,median_signed_residual,-0.0059042344753255,Panel B-D binned residual diagnostic value.
C_instancegm_depth,ground_motion_residual_bins.csv,instancegm,sa30,metadata_plus_early_waveform,source_depth_km,"(1.999, 8.3]",197,2.0,8.3,5.15,mean_signed_residual,-0.0422099464110997,Panel B-D binned residual diagnostic value.
C_instancegm_depth,ground_motion_residual_bins.csv,instancegm,sa30,metadata_plus_early_waveform,source_depth_km,"(1.999, 8.3]",197,2.0,8.3,5.15,mae_residual,0.2483850760066335,Panel B-D binned residual diagnostic value.
C_instancegm_depth,ground_motion_residual_bins.csv,instancegm,sa30,metadata_plus_early_waveform,source_depth_km,"(1.999, 8.3]",197,2.0,8.3,5.15,q90_abs_residual,0.49814024325852,Panel B-D binned residual diagnostic value.
C_instancegm_depth,ground_motion_residual_bins.csv,instancegm,sa30,metadata_plus_early_waveform,source_depth_km,"(1.999, 8.3]",197,2.0,8.3,5.15,overpredict_fraction,0.482233502538071,Panel B-D binned residual diagnostic value.
C_instancegm_depth,ground_motion_residual_bins.csv,instancegm,sa30,metadata_plus_early_waveform,source_depth_km,"(8.3, 9.4]",182,8.4,9.4,8.9,median_signed_residual,0.012299542095691,Panel B-D binned residual diagnostic value.
C_instancegm_depth,ground_motion_residual_bins.csv,instancegm,sa30,metadata_plus_early_waveform,source_depth_km,"(8.3, 9.4]",182,8.4,9.4,8.9,mean_signed_residual,-0.0099312911752831,Panel B-D binned residual diagnostic value.
C_instancegm_depth,ground_motion_residual_bins.csv,instancegm,sa30,metadata_plus_early_waveform,source_depth_km,"(8.3, 9.4]",182,8.4,9.4,8.9,mae_residual,0.2281982676252694,Panel B-D binned residual diagnostic value.
C_instancegm_depth,ground_motion_residual_bins.csv,instancegm,sa30,metadata_plus_early_waveform,source_depth_km,"(8.3, 9.4]",182,8.4,9.4,8.9,q90_abs_residual,0.4485316407462244,Panel B-D binned residual diagnostic value.
C_instancegm_depth,ground_motion_residual_bins.csv,instancegm,sa30,metadata_plus_early_waveform,source_depth_km,"(8.3, 9.4]",182,8.4,9.4,8.9,overpredict_fraction,0.510989010989011,Panel B-D binned residual diagnostic value.
C_instancegm_depth,ground_motion_residual_bins.csv,instancegm,sa30,metadata_plus_early_waveform,source_depth_km,"(9.4, 10.5]",204,9.5,10.5,10.0,median_signed_residual,0.0586113889989232,Panel B-D binned residual diagnostic value.
C_instancegm_depth,ground_motion_residual_bins.csv,instancegm,sa30,metadata_plus_early_waveform,source_depth_km,"(9.4, 10.5]",204,9.5,10.5,10.0,mean_signed_residual,0.0117760017629802,Panel B-D binned residual diagnostic value.
C_instancegm_depth,ground_motion_residual_bins.csv,instancegm,sa30,metadata_plus_early_waveform,source_depth_km,"(9.4, 10.5]",204,9.5,10.5,10.0,mae_residual,0.2614173544327423,Panel B-D binned residual diagnostic value.
C_instancegm_depth,ground_motion_residual_bins.csv,instancegm,sa30,metadata_plus_early_waveform,source_depth_km,"(9.4, 10.5]",204,9.5,10.5,10.0,q90_abs_residual,0.5277391296411168,Panel B-D binned residual diagnostic value.
C_instancegm_depth,ground_motion_residual_bins.csv,instancegm,sa30,metadata_plus_early_waveform,source_depth_km,"(9.4, 10.5]",204,9.5,10.5,10.0,overpredict_fraction,0.5637254901960784,Panel B-D binned residual diagnostic value.
C_instancegm_depth,ground_motion_residual_bins.csv,instancegm,sa30,metadata_plus_early_waveform,source_depth_km,"(10.5, 15.1]",174,10.6,15.1,12.85,median_signed_residual,0.0232804344281389,Panel B-D binned residual diagnostic value.
C_instancegm_depth,ground_motion_residual_bins.csv,instancegm,sa30,metadata_plus_early_waveform,source_depth_km,"(10.5, 15.1]",174,10.6,15.1,12.85,mean_signed_residual,-0.0062814577013651,Panel B-D binned residual diagnostic value.
C_instancegm_depth,ground_motion_residual_bins.csv,instancegm,sa30,metadata_plus_early_waveform,source_depth_km,"(10.5, 15.1]",174,10.6,15.1,12.85,mae_residual,0.2322949984273192,Panel B-D binned residual diagnostic value.
C_instancegm_depth,ground_motion_residual_bins.csv,instancegm,sa30,metadata_plus_early_waveform,source_depth_km,"(10.5, 15.1]",174,10.6,15.1,12.85,q90_abs_residual,0.4443468384800209,Panel B-D binned residual diagnostic value.
C_instancegm_depth,ground_motion_residual_bins.csv,instancegm,sa30,metadata_plus_early_waveform,source_depth_km,"(10.5, 15.1]",174,10.6,15.1,12.85,overpredict_fraction,0.5632183908045977,Panel B-D binned residual diagnostic value.
C_instancegm_depth,ground_motion_residual_bins.csv,instancegm,sa30,metadata_plus_early_waveform,source_depth_km,"(15.1, 305.9]",188,15.2,305.9,160.54999999999998,median_signed_residual,0.0283719845860206,Panel B-D binned residual diagnostic value.
C_instancegm_depth,ground_motion_residual_bins.csv,instancegm,sa30,metadata_plus_early_waveform,source_depth_km,"(15.1, 305.9]",188,15.2,305.9,160.54999999999998,mean_signed_residual,0.0123047727689315,Panel B-D binned residual diagnostic value.
C_instancegm_depth,ground_motion_residual_bins.csv,instancegm,sa30,metadata_plus_early_waveform,source_depth_km,"(15.1, 305.9]",188,15.2,305.9,160.54999999999998,mae_residual,0.2370697206978379,Panel B-D binned residual diagnostic value.
C_instancegm_depth,ground_motion_residual_bins.csv,instancegm,sa30,metadata_plus_early_waveform,source_depth_km,"(15.1, 305.9]",188,15.2,305.9,160.54999999999998,q90_abs_residual,0.4782444032918925,Panel B-D binned residual diagnostic value.
C_instancegm_depth,ground_motion_residual_bins.csv,instancegm,sa30,metadata_plus_early_waveform,source_depth_km,"(15.1, 305.9]",188,15.2,305.9,160.54999999999998,overpredict_fraction,0.5638297872340425,Panel B-D binned residual diagnostic value.
D_instancegm_early_amp,ground_motion_residual_bins.csv,instancegm,pga,metadata_plus_early_waveform,vec_early_absmax,"(-0.000999804, 1.56e-06]",200,1.9622373770289417e-07,1.5552697050225106e-06,8.757467213627024e-07,median_signed_residual,0.0386154347886895,Panel B-D binned residual diagnostic value.
D_instancegm_early_amp,ground_motion_residual_bins.csv,instancegm,pga,metadata_plus_early_waveform,vec_early_absmax,"(-0.000999804, 1.56e-06]",200,1.9622373770289417e-07,1.5552697050225106e-06,8.757467213627024e-07,mean_signed_residual,0.0215739825125662,Panel B-D binned residual diagnostic value.
D_instancegm_early_amp,ground_motion_residual_bins.csv,instancegm,pga,metadata_plus_early_waveform,vec_early_absmax,"(-0.000999804, 1.56e-06]",200,1.9622373770289417e-07,1.5552697050225106e-06,8.757467213627024e-07,mae_residual,0.2159313883555781,Panel B-D binned residual diagnostic value.
D_instancegm_early_amp,ground_motion_residual_bins.csv,instancegm,pga,metadata_plus_early_waveform,vec_early_absmax,"(-0.000999804, 1.56e-06]",200,1.9622373770289417e-07,1.5552697050225106e-06,8.757467213627024e-07,q90_abs_residual,0.4582075256805547,Panel B-D binned residual diagnostic value.
D_instancegm_early_amp,ground_motion_residual_bins.csv,instancegm,pga,metadata_plus_early_waveform,vec_early_absmax,"(-0.000999804, 1.56e-06]",200,1.9622373770289417e-07,1.5552697050225106e-06,8.757467213627024e-07,overpredict_fraction,0.565,Panel B-D binned residual diagnostic value.
D_instancegm_early_amp,ground_motion_residual_bins.csv,instancegm,pga,metadata_plus_early_waveform,vec_early_absmax,"(1.56e-06, 4.36e-06]",200,1.5673762163714855e-06,4.354711109044729e-06,2.961043662708107e-06,median_signed_residual,0.003503846197877,Panel B-D binned residual diagnostic value.
D_instancegm_early_amp,ground_motion_residual_bins.csv,instancegm,pga,metadata_plus_early_waveform,vec_early_absmax,"(1.56e-06, 4.36e-06]",200,1.5673762163714855e-06,4.354711109044729e-06,2.961043662708107e-06,mean_signed_residual,-0.003172957553615,Panel B-D binned residual diagnostic value.
D_instancegm_early_amp,ground_motion_residual_bins.csv,instancegm,pga,metadata_plus_early_waveform,vec_early_absmax,"(1.56e-06, 4.36e-06]",200,1.5673762163714855e-06,4.354711109044729e-06,2.961043662708107e-06,mae_residual,0.1764571005041111,Panel B-D binned residual diagnostic value.
D_instancegm_early_amp,ground_motion_residual_bins.csv,instancegm,pga,metadata_plus_early_waveform,vec_early_absmax,"(1.56e-06, 4.36e-06]",200,1.5673762163714855e-06,4.354711109044729e-06,2.961043662708107e-06,q90_abs_residual,0.4130353286645534,Panel B-D binned residual diagnostic value.
D_instancegm_early_amp,ground_motion_residual_bins.csv,instancegm,pga,metadata_plus_early_waveform,vec_early_absmax,"(1.56e-06, 4.36e-06]",200,1.5673762163714855e-06,4.354711109044729e-06,2.961043662708107e-06,overpredict_fraction,0.515,Panel B-D binned residual diagnostic value.
D_instancegm_early_amp,ground_motion_residual_bins.csv,instancegm,pga,metadata_plus_early_waveform,vec_early_absmax,"(4.36e-06, 2.14e-05]",199,4.3653503780660685e-06,2.135844988515601e-05,1.2861900131611039e-05,median_signed_residual,-0.0275771868470184,Panel B-D binned residual diagnostic value.
D_instancegm_early_amp,ground_motion_residual_bins.csv,instancegm,pga,metadata_plus_early_waveform,vec_early_absmax,"(4.36e-06, 2.14e-05]",199,4.3653503780660685e-06,2.135844988515601e-05,1.2861900131611039e-05,mean_signed_residual,0.0125905381014398,Panel B-D binned residual diagnostic value.
D_instancegm_early_amp,ground_motion_residual_bins.csv,instancegm,pga,metadata_plus_early_waveform,vec_early_absmax,"(4.36e-06, 2.14e-05]",199,4.3653503780660685e-06,2.135844988515601e-05,1.2861900131611039e-05,mae_residual,0.2049630703122111,Panel B-D binned residual diagnostic value.
D_instancegm_early_amp,ground_motion_residual_bins.csv,instancegm,pga,metadata_plus_early_waveform,vec_early_absmax,"(4.36e-06, 2.14e-05]",199,4.3653503780660685e-06,2.135844988515601e-05,1.2861900131611039e-05,q90_abs_residual,0.4424406064172979,Panel B-D binned residual diagnostic value.
D_instancegm_early_amp,ground_motion_residual_bins.csv,instancegm,pga,metadata_plus_early_waveform,vec_early_absmax,"(4.36e-06, 2.14e-05]",199,4.3653503780660685e-06,2.135844988515601e-05,1.2861900131611039e-05,overpredict_fraction,0.457286432160804,Panel B-D binned residual diagnostic value.
D_instancegm_early_amp,ground_motion_residual_bins.csv,instancegm,pga,metadata_plus_early_waveform,vec_early_absmax,"(2.14e-05, 0.000161]",200,2.1361352992244065e-05,0.0001607247249921,9.104303899217203e-05,median_signed_residual,-0.0111447538167668,Panel B-D binned residual diagnostic value.
D_instancegm_early_amp,ground_motion_residual_bins.csv,instancegm,pga,metadata_plus_early_waveform,vec_early_absmax,"(2.14e-05, 0.000161]",200,2.1361352992244065e-05,0.0001607247249921,9.104303899217203e-05,mean_signed_residual,-0.0097792311180808,Panel B-D binned residual diagnostic value.
D_instancegm_early_amp,ground_motion_residual_bins.csv,instancegm,pga,metadata_plus_early_waveform,vec_early_absmax,"(2.14e-05, 0.000161]",200,2.1361352992244065e-05,0.0001607247249921,9.104303899217203e-05,mae_residual,0.2425892074811931,Panel B-D binned residual diagnostic value.
D_instancegm_early_amp,ground_motion_residual_bins.csv,instancegm,pga,metadata_plus_early_waveform,vec_early_absmax,"(2.14e-05, 0.000161]",200,2.1361352992244065e-05,0.0001607247249921,9.104303899217203e-05,q90_abs_residual,0.5629813837299581,Panel B-D binned residual diagnostic value.
D_instancegm_early_amp,ground_motion_residual_bins.csv,instancegm,pga,metadata_plus_early_waveform,vec_early_absmax,"(2.14e-05, 0.000161]",200,2.1361352992244065e-05,0.0001607247249921,9.104303899217203e-05,overpredict_fraction,0.475,Panel B-D binned residual diagnostic value.
D_instancegm_early_amp,ground_motion_residual_bins.csv,instancegm,pga,metadata_plus_early_waveform,vec_early_absmax,"(0.000161, 0.767]",200,0.0001609275350347,0.767096221446991,0.38362857449101284,median_signed_residual,0.0151268946518952,Panel B-D binned residual diagnostic value.
D_instancegm_early_amp,ground_motion_residual_bins.csv,instancegm,pga,metadata_plus_early_waveform,vec_early_absmax,"(0.000161, 0.767]",200,0.0001609275350347,0.767096221446991,0.38362857449101284,mean_signed_residual,-0.0251848619527122,Panel B-D binned residual diagnostic value.
D_instancegm_early_amp,ground_motion_residual_bins.csv,instancegm,pga,metadata_plus_early_waveform,vec_early_absmax,"(0.000161, 0.767]",200,0.0001609275350347,0.767096221446991,0.38362857449101284,mae_residual,0.1975371857161335,Panel B-D binned residual diagnostic value.
D_instancegm_early_amp,ground_motion_residual_bins.csv,instancegm,pga,metadata_plus_early_waveform,vec_early_absmax,"(0.000161, 0.767]",200,0.0001609275350347,0.767096221446991,0.38362857449101284,q90_abs_residual,0.4271913725199193,Panel B-D binned residual diagnostic value.
D_instancegm_early_amp,ground_motion_residual_bins.csv,instancegm,pga,metadata_plus_early_waveform,vec_early_absmax,"(0.000161, 0.767]",200,0.0001609275350347,0.767096221446991,0.38362857449101284,overpredict_fraction,0.545,Panel B-D binned residual diagnostic value.
D_instancegm_early_amp,ground_motion_residual_bins.csv,instancegm,pgv,metadata_plus_early_waveform,vec_early_absmax,"(-0.000999804, 1.56e-06]",200,1.9622373770289417e-07,1.5552697050225106e-06,8.757467213627024e-07,median_signed_residual,0.0272786415486008,Panel B-D binned residual diagnostic value.
D_instancegm_early_amp,ground_motion_residual_bins.csv,instancegm,pgv,metadata_plus_early_waveform,vec_early_absmax,"(-0.000999804, 1.56e-06]",200,1.9622373770289417e-07,1.5552697050225106e-06,8.757467213627024e-07,mean_signed_residual,0.0040709495220148,Panel B-D binned residual diagnostic value.
D_instancegm_early_amp,ground_motion_residual_bins.csv,instancegm,pgv,metadata_plus_early_waveform,vec_early_absmax,"(-0.000999804, 1.56e-06]",200,1.9622373770289417e-07,1.5552697050225106e-06,8.757467213627024e-07,mae_residual,0.1327570544282592,Panel B-D binned residual diagnostic value.
D_instancegm_early_amp,ground_motion_residual_bins.csv,instancegm,pgv,metadata_plus_early_waveform,vec_early_absmax,"(-0.000999804, 1.56e-06]",200,1.9622373770289417e-07,1.5552697050225106e-06,8.757467213627024e-07,q90_abs_residual,0.277805047298126,Panel B-D binned residual diagnostic value.
D_instancegm_early_amp,ground_motion_residual_bins.csv,instancegm,pgv,metadata_plus_early_waveform,vec_early_absmax,"(-0.000999804, 1.56e-06]",200,1.9622373770289417e-07,1.5552697050225106e-06,8.757467213627024e-07,overpredict_fraction,0.59,Panel B-D binned residual diagnostic value.
D_instancegm_early_amp,ground_motion_residual_bins.csv,instancegm,pgv,metadata_plus_early_waveform,vec_early_absmax,"(1.56e-06, 4.36e-06]",200,1.5673762163714855e-06,4.354711109044729e-06,2.961043662708107e-06,median_signed_residual,0.0191013931533376,Panel B-D binned residual diagnostic value.
D_instancegm_early_amp,ground_motion_residual_bins.csv,instancegm,pgv,metadata_plus_early_waveform,vec_early_absmax,"(1.56e-06, 4.36e-06]",200,1.5673762163714855e-06,4.354711109044729e-06,2.961043662708107e-06,mean_signed_residual,-0.0043497312362074,Panel B-D binned residual diagnostic value.
D_instancegm_early_amp,ground_motion_residual_bins.csv,instancegm,pgv,metadata_plus_early_waveform,vec_early_absmax,"(1.56e-06, 4.36e-06]",200,1.5673762163714855e-06,4.354711109044729e-06,2.961043662708107e-06,mae_residual,0.1128051628868392,Panel B-D binned residual diagnostic value.
D_instancegm_early_amp,ground_motion_residual_bins.csv,instancegm,pgv,metadata_plus_early_waveform,vec_early_absmax,"(1.56e-06, 4.36e-06]",200,1.5673762163714855e-06,4.354711109044729e-06,2.961043662708107e-06,q90_abs_residual,0.2537326808377808,Panel B-D binned residual diagnostic value.
D_instancegm_early_amp,ground_motion_residual_bins.csv,instancegm,pgv,metadata_plus_early_waveform,vec_early_absmax,"(1.56e-06, 4.36e-06]",200,1.5673762163714855e-06,4.354711109044729e-06,2.961043662708107e-06,overpredict_fraction,0.58,Panel B-D binned residual diagnostic value.
D_instancegm_early_amp,ground_motion_residual_bins.csv,instancegm,pgv,metadata_plus_early_waveform,vec_early_absmax,"(4.36e-06, 2.15e-05]",200,4.3653503780660685e-06,2.1361352992244065e-05,1.2863351685155067e-05,median_signed_residual,0.0116830757095094,Panel B-D binned residual diagnostic value.
D_instancegm_early_amp,ground_motion_residual_bins.csv,instancegm,pgv,metadata_plus_early_waveform,vec_early_absmax,"(4.36e-06, 2.15e-05]",200,4.3653503780660685e-06,2.1361352992244065e-05,1.2863351685155067e-05,mean_signed_residual,0.0119778362949491,Panel B-D binned residual diagnostic value.
D_instancegm_early_amp,ground_motion_residual_bins.csv,instancegm,pgv,metadata_plus_early_waveform,vec_early_absmax,"(4.36e-06, 2.15e-05]",200,4.3653503780660685e-06,2.1361352992244065e-05,1.2863351685155067e-05,mae_residual,0.0947773274298775,Panel B-D binned residual diagnostic value.
D_instancegm_early_amp,ground_motion_residual_bins.csv,instancegm,pgv,metadata_plus_early_waveform,vec_early_absmax,"(4.36e-06, 2.15e-05]",200,4.3653503780660685e-06,2.1361352992244065e-05,1.2863351685155067e-05,q90_abs_residual,0.2001608106062999,Panel B-D binned residual diagnostic value.
D_instancegm_early_amp,ground_motion_residual_bins.csv,instancegm,pgv,metadata_plus_early_waveform,vec_early_absmax,"(4.36e-06, 2.15e-05]",200,4.3653503780660685e-06,2.1361352992244065e-05,1.2863351685155067e-05,overpredict_fraction,0.59,Panel B-D binned residual diagnostic value.
D_instancegm_early_amp,ground_motion_residual_bins.csv,instancegm,pgv,metadata_plus_early_waveform,vec_early_absmax,"(2.15e-05, 0.000162]",200,2.1800884496769868e-05,0.0001609275350347,9.136420976573493e-05,median_signed_residual,-0.0083832907841305,Panel B-D binned residual diagnostic value.
