global_id,record_id,event_id,station_network_code,station_code,dataset,split,target_pga,target_log10_pga,target_pgv,target_log10_pgv,target_sa03,target_log10_sa03,target_sa10,target_log10_sa10,target_sa30,target_log10_sa30,source_magnitude,source_depth_km,source_distance_km,station_elevation_m,station_vs30_mps,year,n_samples,early_seconds,z_early_absmax,z_early_rms,z_early_std,z_early_p95_abs,n_early_absmax,n_early_rms,n_early_std,n_early_p95_abs,e_early_absmax,e_early_rms,e_early_std,e_early_p95_abs,h_early_absmax,vec_early_absmax,vec_early_rms
knet:KGS0379703261805,KGS0379703261805,9703261805,KNET,KGS037,knet,train,4.597803,0.6625503593112945,,,,,,,,,4.5,10.0,75.798,13.3,,1997.0,5900.0,10.0,12.942314147949219,9.309948921203613,0.8482226133346558,10.690080642700195,5.466938018798828,2.3930976390838623,0.8650676608085632,3.59877347946167,14.298439025878906,11.469535827636719,0.778201162815094,12.662529945373535,14.739245414733887,18.094736099243164,14.96503734588623
knet:TCG0130004111210,TCG0130004111210,0004111210,KNET,TCG013,knet,train,6.617846,0.8207166567300921,,,,,,,,,3.7,56.0,59.025,66.6,,2000.0,11900.0,10.0,23.045778274536133,10.960603713989258,1.4378069639205933,12.73038387298584,25.470495223999023,20.67548370361328,0.7896851897239685,21.8498592376709,23.829221725463867,17.24015235900879,0.8108575344085693,18.248891830444336,30.5941219329834,34.67719268798828,29.066017150878906
knet:EHM0060103260541,EHM0060103260541,0103260541,KNET,EHM006,knet,train,27.385605,1.4375223397603025,,,,,,,,,5.0,49.0,58.787,552.0,,2001.0,11900.0,10.0,41.76020812988281,33.68474197387695,1.4290624856948853,35.51810836791992,31.22878074645996,6.757771968841553,3.6601386070251465,11.074888229370117,47.89304733276367,20.834741592407227,3.6440510749816895,25.111282348632812,48.201656341552734,59.06510543823242,40.17979431152344
knet:GIF0150506202138,GIF0150506202138,0506202138,KNET,GIF015,knet,train,3.162281,0.5000004586787857,,,,,,,,,4.3,9.0,24.078,96.0,,2005.0,6000.0,10.0,14.735280990600586,12.071767807006836,0.6815159320831299,13.11906623840332,10.276211738586426,7.519911289215088,0.6303961277008057,8.475687026977539,26.912921905517578,23.617450714111328,0.6598941087722778,24.585208892822266,28.40960693359375,30.759965896606445,27.569196701049805
knet:CHB0060408060323,CHB0060408060323,0408060323,KNET,CHB006,knet,train,9.535749,0.9793548110465808,,,,,,,,,4.6,75.0,29.225,27.2,,2004.0,11900.0,10.0,18.909454345703125,11.712140083312988,1.666966199874878,14.1373872756958,11.370658874511719,6.811520576477051,1.328583002090454,8.803308486938477,13.8092041015625,9.848675727844238,1.2438887357711792,11.742485046386719,15.439586639404297,22.33618927001953,16.750146865844727
knet:CHB0170605201358,CHB0170605201358,0605201358,KNET,CHB017,knet,train,23.460594,1.370339003843297,,,,,,,,,4.7,74.0,11.266,31.4,,2006.0,9700.0,10.0,33.40402603149414,17.318891525268555,2.975841999053955,20.72364044189453,22.585094451904297,3.7424628734588623,3.618985891342163,9.319632530212402,25.75583267211914,12.9456787109375,2.6934432983398438,14.938135147094727,32.453433990478516,41.362213134765625,21.944034576416016
knet:IBR0080502232159,IBR0080502232159,0502232159,KNET,IBR008,knet,train,21.908571,1.3406140513601608,,,,,,,,,4.4,50.0,25.244,20.4,,2005.0,12000.0,10.0,19.096851348876953,4.806214809417725,3.901522159576416,8.905637741088867,24.252653121948242,5.137798309326172,3.2814767360687256,9.156906127929688,20.220279693603516,3.421992540359497,3.4136698246002197,7.664835453033447,26.039268493652344,26.107057571411133,7.8234710693359375
knet:MYG0050308090254,MYG0050308090254,0308090254,KNET,MYG005,knet,val,3.875958,0.5883790623758727,,,,,,,,,4.0,13.0,58.617,300.0,,2003.0,11900.0,10.0,3.5626888275146484,2.6643035411834717,0.28714773058891296,3.103303909301758,6.924867630004883,3.9462320804595947,0.6106556057929993,4.961001873016357,31.39638900756836,27.52500343322754,0.4956289529800415,28.12259292602539,31.77825355529785,31.837169647216797,27.933795928955078
knet:OIT0059807170508,OIT0059807170508,9807170508,KNET,OIT005,knet,train,2.742746,0.43818559035842203,,,,,,,,,4.1,14.0,85.422,113.0,,1998.0,11900.0,10.0,7.353782653808594,6.870790004730225,0.14409209787845612,7.106912136077881,4.4269561767578125,2.6402199268341064,0.4759232699871063,3.3791303634643555,2.8922557830810547,1.4605602025985718,0.4251651465892792,2.0950794219970703,4.593888759613037,8.187252044677734,7.504115581512451
knet:HKD0780501182309,HKD0780501182309,0501182309,KNET,HKD078,knet,train,142.15658,2.1527669666754496,,,,,,,,,6.4,50.0,50.945,21.0,,2005.0,15100.0,10.0,82.41629791259766,22.186939239501953,19.475921630859375,44.47135925292969,122.04313659667969,19.518587112426758,19.337364196777344,42.72914123535156,152.85397338867188,26.442493438720703,23.967144012451172,57.879425048828125,154.853271484375,159.7716064453125,39.65401840209961
knet:NAR0030008272019,NAR0030008272019,0008272019,KNET,NAR003,knet,train,15.373688,1.1867780630703573,,,,,,,,,3.4,11.0,7.082,68.0,,2000.0,11900.0,10.0,8.480548858642578,1.206556797027588,1.185652256011963,2.769899368286133,12.172698974609375,2.158233404159546,1.2035374641418457,3.394949436187744,18.12577247619629,3.1102383136749268,1.4492290019989014,4.339945316314697,21.833879470825195,22.157390594482422,3.97332763671875
knet:NGN0180406200257,NGN0180406200257,0406200257,KNET,NGN018,knet,train,3.7858,0.578157666893844,,,,,,,,,3.0,8.0,13.424,1050.0,,2004.0,6000.0,10.0,7.98232364654541,5.543684482574463,0.46644800901412964,6.291484832763672,36.96342086791992,33.182701110839844,0.5946944952011108,34.040870666503906,26.616832733154297,23.348543167114258,0.5180647969245911,24.082176208496094,44.23737335205078,44.491737365722656,40.950927734375
knet:WKY0130109130543,WKY0130109130543,0109130543,KNET,WKY013,knet,train,2.894295,0.4615427943513691,,,,,,,,,4.4,45.0,71.025,823.0,,2001.0,11900.0,10.0,6.121397018432617,5.358250141143799,0.13510726392269135,5.5571794509887695,3.1783580780029297,1.2236045598983765,0.3750530779361725,1.5879154205322266,20.806550979614258,19.511491775512695,0.21187493205070496,19.769466400146484,21.03729820251465,21.695711135864258,20.27082633972168
knet:SMN0070304020138,SMN0070304020138,0304020138,KNET,SMN007,knet,train,79.191439,1.8986782346700557,,,,,,,,,4.2,11.0,12.407,67.0,,2003.0,11900.0,10.0,46.59819793701172,12.50313663482666,4.878597736358643,18.864309310913086,78.66049194335938,10.92965030670166,10.918157577514648,18.72287940979004,55.34982681274414,7.28996467590332,7.273073673248291,15.220535278320312,90.70956420898438,95.16917419433594,18.13640785217285
knet:FKS0130301091314,FKS0130301091314,0301091314,KNET,FKS013,knet,train,11.045763,1.043195720682297,,,,,,,,,4.7,47.0,90.322,320.0,,2003.0,11900.0,10.0,4.150629043579102,2.0741121768951416,0.6605855822563171,3.098142147064209,11.050224304199219,7.738657474517822,1.228132724761963,9.741889953613281,13.246536254882812,10.555143356323242,0.9701490998268127,12.16932487487793,15.960803031921387,16.379493713378906,13.251407623291016
knet:IBR0130001121109,IBR0130001121109,0001121109,KNET,IBR013,knet,train,45.393351,1.6569922441460356,,,,,,,,,4.4,58.0,33.887,28.5,,2000.0,11900.0,10.0,42.09685516357422,7.751689910888672,7.051503658294678,16.241191864013672,44.06523895263672,8.247835159301758,8.074600219726562,18.926239013671875,47.19615173339844,8.769145011901855,8.583664894104004,21.60466957092285,53.782447814941406,54.50706100463867,14.318288803100586
knet:NAR0080207210707,NAR0080207210707,0207210707,KNET,NAR008,knet,train,18.150236,1.2588822763600864,,,,,,,,,3.5,56.0,8.892,330.0,,2002.0,11900.0,10.0,19.885778427124023,10.986248016357422,1.263094425201416,12.282096862792969,37.11652755737305,19.113048553466797,2.375195026397705,20.43979263305664,13.020992279052734,2.0671305656433105,2.015530824661255,4.573023319244385,37.92125701904297,40.56000518798828,22.14225196838379
knet:HKD0750404121415,HKD0750404121415,0404121415,KNET,HKD075,knet,train,20.582105,1.3134897894319633,,,,,,,,,4.8,48.0,22.981,11.0,,2004.0,11900.0,10.0,65.82999420166016,45.39453887939453,3.500727891921997,50.16901397705078,26.51190757751465,11.236108779907227,3.2156307697296143,16.43456268310547,73.8363265991211,28.919334411621094,7.2514824867248535,37.38752746582031,74.39197540283203,80.83638000488281,54.98401641845703
knet:GIF0100304010925,GIF0100304010925,0304010925,KNET,GIF010,knet,train,7.094856,0.8509435852705834,,,,,,,,,4.1,8.0,29.159,362.0,,2003.0,11900.0,10.0,5.24592399597168,2.492804765701294,0.5962448716163635,3.3280253410339355,6.592035293579102,1.3572108745574951,1.1846147775650024,2.6853442192077637,8.284568786621094,2.2706263065338135,1.228750467300415,3.7917017936706543,8.539480209350586,10.02209758758545,3.634809732437134
knet:IWT0150401261745,IWT0150401261745,0401261745,KNET,IWT015,knet,train,4.650351,0.6674857338813854,,,,,,,,,4.3,70.0,85.577,247.0,,2004.0,11900.0,10.0,4.68754768371582,2.321152448654175,0.4034244418144226,2.858901023864746,8.156538009643555,6.997062683105469,0.29994115233421326,7.458734512329102,8.648395538330078,6.97743034362793,0.33223843574523926,7.428979873657227,11.286996841430664,11.549657821655273,10.150426864624023
knet:MYG0010305311653,MYG0010305311653,0305311653,KNET,MYG001,knet,test,4.728689,0.6747407519462103,,,,,,,,,4.2,65.0,13.693,48.0,,2003.0,11900.0,10.0,34.534690856933594,32.0357666015625,0.596225380897522,32.96989059448242,10.406970977783203,4.986710548400879,0.9851543307304382,6.259942054748535,4.129648208618164,1.0688995122909546,0.7000485062599182,1.9620180130004883,10.530960083007812,34.71171951293945,32.43917465209961
knet:HKD0910309271706,HKD0910309271706,0309271706,KNET,HKD091,knet,train,18.729043,1.2725155867485696,,,,,,,,,5.2,59.0,56.3,17.1,,2003.0,12000.0,10.0,12.030601501464844,7.418890476226807,1.6257318258285522,9.756362915039062,17.842531204223633,6.2923665046691895,1.4506397247314453,8.19079875946045,13.169288635253906,3.115163803100586,1.6534864902496338,5.036866664886475,18.614294052124023,19.13895034790039,10.214600563049316
knet:OIT0019704030647,OIT0019704030647,9704030647,KNET,OIT001,knet,train,21.680052,1.3360603195308316,,,,,,,,,4.9,43.0,81.363,11.9,,1997.0,5900.0,10.0,12.169122695922852,9.817005157470703,0.6803215742111206,10.946440696716309,13.283491134643555,10.621444702148438,0.7290710806846619,11.78179931640625,3.5049915313720703,1.298317790031433,0.8340546488761902,2.374446392059326,13.459046363830566,16.73337745666504,14.521512031555176
knet:GIF0120104161905,GIF0120104161905,0104161905,KNET,GIF012,knet,train,7.396335,0.8690165733033335,,,,,,,,,4.0,14.0,54.682,221.0,,2001.0,11900.0,10.0,31.581878662109375,27.404630661010742,0.879324197769165,28.640769958496094,12.12620735168457,3.7032690048217773,1.5889852046966553,5.696165561676025,14.015436172485352,7.2202677726745605,1.5287972688674927,9.481943130493164,17.044631958007812,33.47346878051758,28.580768585205078
knet:IBR0090502232159,IBR0090502232159,0502232159,KNET,IBR009,knet,train,18.606601,1.269667044717724,,,,,,,,,4.4,50.0,15.584,17.3,,2005.0,11900.0,10.0,23.118972778320312,9.914227485656738,2.8941423892974854,14.05128288269043,37.73164749145508,19.302989959716797,2.7266030311584473,23.227500915527344,23.55217933654785,2.92075252532959,2.91536021232605,6.713902950286865,37.759281158447266,38.95505905151367,21.89584732055664
knet:EHM0100505252031,EHM0100505252031,0505252031,KNET,EHM010,knet,val,34.751341,1.5409715679955815,,,,,,,,,4.6,54.0,39.895,190.0,,2005.0,6600.0,10.0,25.996761322021484,4.4274749755859375,3.1749143600463867,7.18970251083374,30.751283645629883,8.017356872558594,4.509520530700684,13.77039623260498,34.331600189208984,5.058422088623047,5.05787467956543,9.701566696166992,36.636226654052734,38.08082962036133,10.462703704833984
knet:FKS0140411090416,FKS0140411090416,0411090416,KNET,FKS014,knet,train,3.122167,0.4944561291039639,,,,,,,,,5.0,0.0,137.902,178.0,,2004.0,11900.0,10.0,11.309146881103516,11.046589851379395,0.05644014850258827,11.131095886230469,0.22840499877929688,0.12065092474222183,0.04982535168528557,0.19314289093017578,3.529787063598633,3.3193411827087402,0.05385267361998558,3.406059741973877,3.5326077938079834,11.766910552978516,11.535151481628418
knet:FKS0310404230537,FKS0310404230537,0404230537,KNET,FKS031,knet,train,14.271781,1.1544781728489435,,,,,,,,,3.7,49.0,45.794,399.0,,2004.0,11900.0,10.0,35.06898880004883,28.70118522644043,1.0073752403259277,29.94927215576172,23.10776710510254,8.981656074523926,1.6039738655090332,10.4081392288208,18.64027976989746,8.231181144714355,1.0206317901611328,9.504294395446777,24.537208557128906,38.2980842590332,31.1798095703125
knet:TCG0140009291914,TCG0140009291914,0009291914,KNET,TCG014,knet,train,20.579531,1.3134354731264657,,,,,,,,,3.7,56.0,36.628,130.0,,2000.0,11900.0,10.0,12.128829956054688,4.551661968231201,1.7681776285171509,6.668639183044434,46.30565643310547,25.874948501586914,2.5459306240081787,29.754161834716797,39.59346008300781,25.01201057434082,2.844043493270874,30.131567001342773,49.93210220336914,50.964942932128906,36.27438735961914
knet:TTR0010401070917,TTR0010401070917,0401070917,KNET,TTR001,knet,train,5.311079,0.725182761409516,,,,,,,,,3.3,11.0,18.327,219.0,,2004.0,11900.0,10.0,4.377603530883789,2.004274845123291,0.42866775393486023,2.5534510612487793,6.079912185668945,0.9658319354057312,0.5637458562850952,1.4969587326049805,4.705905914306641,1.3117434978485107,0.6056473255157471,1.9832253456115723,6.649320602416992,7.0362677574157715,2.582754611968994
knet:IBR0039907020417,IBR0039907020417,9907020417,KNET,IBR003,knet,train,54.600288,1.737194933482776,,,,,,,,,3.8,56.0,10.046,57.5,,1999.0,11900.0,10.0,22.736787796020508,11.118517875671387,2.4295549392700195,14.426671981811523,56.3251953125,6.253657817840576,6.012784481048584,11.10338020324707,45.99976348876953,17.812952041625977,4.784397602081299,23.02516746520996,59.95633316040039,59.95643615722656,21.909608840942383
knet:IWT0100512022213,IWT0100512022213,0512022213,KNET,IWT010,knet,train,11.990552,1.07883917684662,,,,,,,,,6.6,40.0,144.041,36.7,,2005.0,12200.0,10.0,17.303699493408203,11.651952743530273,1.1773852109909058,13.492188453674316,18.061988830566406,15.119072914123535,0.7193200588226318,16.324581146240234,19.92791175842285,17.007732391357422,0.8430192470550537,18.426265716552734,25.26087188720703,29.16997528076172,25.56593894958496
knet:WKY0060409051907,WKY0060409051907,0409051907,KNET,WKY006,knet,val,63.705461,1.8041766627986056,,,,,,,,,6.9,38.0,180.09,3.3,,2004.0,13500.0,10.0,34.36393356323242,15.023056983947754,5.779697418212891,23.597530364990234,26.521730422973633,15.382206916809082,3.278545618057251,20.35172462463379,13.113455772399902,5.197230815887451,3.0582613945007324,9.198660850524902,28.965864181518555,38.5299186706543,22.1204833984375
knet:KGS0050501030408,KGS0050501030408,0501030408,KNET,KGS005,knet,train,14.415185,1.1588202203602718,,,,,,,,,3.8,10.0,31.249,42.5,,2005.0,11900.0,10.0,5.779266357421875,3.226907253265381,0.8479475378990173,4.409456253051758,31.850337982177734,9.461292266845703,3.5664050579071045,13.536369323730469,14.846563339233398,3.191291570663452,2.963060140609741,7.111263275146484,33.25519561767578,33.43364334106445,10.493490219116211
knet:HYG0229908210533,HYG0229908210533,9908210533,KNET,HYG022,knet,train,6.284145,0.7982461973694246,,,,,,,,,5.4,70.0,77.821,10.0,,1999.0,11900.0,10.0,45.261383056640625,43.203189849853516,0.5092595815658569,44.01826477050781,2.585887908935547,0.9940442442893982,0.46985968947410583,1.6685128211975098,2.496480941772461,1.1847211122512817,0.4243861436843872,1.7765164375305176,3.079676866531372,45.2797737121582,43.230857849121094
knet:MYG0120604100921,MYG0120604100921,0604100921,KNET,MYG012,knet,val,9.376769,0.9720532171426022,,,,,,,,,4.7,80.0,93.719,1.73,,2006.0,6000.0,10.0,35.3270149230957,31.750261306762695,1.0183947086334229,33.43928146362305,42.91941452026367,41.573951721191406,0.4357057511806488,42.276580810546875,10.86077880859375,9.374122619628906,0.4207070469856262,10.0399751663208,44.047210693359375,56.25365447998047,53.14458084106445
knet:GNM0110004150526,GNM0110004150526,0004150526,KNET,GNM011,knet,train,2.923585,0.4659157249885326,,,,,,,,,3.9,53.0,56.876,41.8,,2000.0,11900.0,10.0,3.690958023071289,2.099684953689575,0.37462493777275085,2.6856184005737305,2.9404163360595703,0.7100748419761658,0.3913140296936035,1.0936737060546875,3.7937164306640625,1.3335235118865967,0.44690218567848206,1.7815947532653809,4.207834720611572,4.53316593170166,2.5867292881011963
knet:FKS0260411060559,FKS0260411060559,0411060559,KNET,FKS026,knet,train,2.290738,0.3599754201972454,,,,,,,,,3.8,1.0,48.597,492.0,,2004.0,11900.0,10.0,51.96833801269531,51.268550872802734,0.1855686455965042,51.572418212890625,9.276151657104492,6.908237457275391,0.40137267112731934,7.494187355041504,3.1855106353759766,1.006564736366272,0.4621019661426544,1.6405940055847168,9.292191505432129,52.508583068847656,51.741676330566406
knet:HRS0029709020207,HRS0029709020207,9709020207,KNET,HRS002,knet,train,5.449872,0.7363863022130662,,,,,,,,,4.1,13.0,40.929,306.1,,1997.0,5900.0,10.0,6.400346755981445,5.180446624755859,0.3713962733745575,5.761897563934326,9.894132614135742,5.017638683319092,0.9934786558151245,6.514346599578857,9.912729263305664,3.4610254764556885,1.2422734498977661,4.935157299041748,11.869500160217285,13.103322982788086,7.999526500701904
knet:IBR0020005081845,IBR0020005081845,0005081845,KNET,IBR002,knet,train,83.592369,1.922166633270882,,,,,,,,,4.4,45.0,42.9,9.2,,2000.0,11900.0,10.0,23.379087448120117,9.280195236206055,2.9733290672302246,13.148700714111328,103.77239990234375,33.63969421386719,11.231476783752441,47.45000457763672,42.6783561706543,20.102821350097656,6.087836265563965,28.147947311401367,110.06485748291016,110.4527816772461,40.272499084472656
knet:YMG0150103241528,YMG0150103241528,0103241528,KNET,YMG015,knet,train,187.82267,2.27374800998394,,,,,,,,,6.4,51.0,58.018,63.5,,2001.0,12000.0,10.0,108.6518783569336,26.000194549560547,22.453392028808594,50.94932174682617,94.09022521972656,45.2442626953125,15.253849983215332,66.43488311767578,88.01913452148438,25.041540145874023,15.524394989013672,43.69624710083008,118.14027404785156,123.28035736083984,57.88032531738281
knet:OIT0050506272339,OIT0050506272339,0506272339,KNET,OIT005,knet,train,7.844474,0.8945638279030533,,,,,,,,,3.9,17.0,46.954,113.0,,2005.0,6000.0,10.0,18.114612579345703,16.844762802124023,0.28021448850631714,17.282333374023438,28.555034637451172,20.756086349487305,1.3825938701629639,22.8408260345459,20.696979522705078,7.563020706176758,2.055875062942505,9.4227876663208,33.47954177856445,36.97269058227539,27.780574798583984
knet:TCG0070203170301,TCG0070203170301,0203170301,KNET,TCG007,knet,test,15.748943,1.1972514111623358,,,,,,,,,4.1,49.0,52.086,138.0,,2002.0,11900.0,10.0,5.840063095092773,1.489866852760315,0.8978113532066345,2.626192569732666,24.941444396972656,17.2169246673584,1.444121241569519,19.288909912109375,40.715694427490234,30.933809280395508,1.7467329502105713,32.974185943603516,45.056640625,45.05833435058594,35.43363952636719
knet:EHM0029901040550,EHM0029901040550,9901040550,KNET,EHM002,knet,train,12.277558,1.0891119944444847,,,,,,,,,4.0,40.0,57.822,18.9,,1999.0,11900.0,10.0,5.918025970458984,1.706827998161316,0.5756871700286865,2.3542404174804688,14.77193832397461,7.43832540512085,1.056723952293396,8.818208694458008,15.761613845825195,8.909146308898926,1.2159043550491333,10.213065147399902,18.6192684173584,19.312519073486328,11.730935096740723
knet:KOC0150509041906,KOC0150509041906,0509041906,KNET,KOC015,knet,train,5.535441,0.7431522261609226,,,,,,,,,4.3,54.0,86.033,2.2,,2005.0,6000.0,10.0,6.521539688110352,4.680761337280273,0.45611435174942017,5.377194881439209,31.93690299987793,31.363821029663086,0.15981262922286987,31.640878677368164,3.6177234649658203,2.9683451652526855,0.18591320514678955,3.2729430198669434,32.087650299072266,32.430564880371094,31.849802017211914
knet:NIG0190411060253,NIG0190411060253,0411060253,KNET,NIG019,knet,test,40.799736,1.610657352940023,,,,,,,,,5.1,0.0,19.581,52.0,,2004.0,11900.0,10.0,17.122983932495117,9.230042457580566,2.8087317943573,13.638782501220703,37.63652038574219,14.103617668151855,8.888702392578125,26.815914154052734,44.01707458496094,13.230209350585938,11.066434860229492,27.1085262298584,47.022178649902344,48.275787353515625,21.427648544311523
knet:YMT0110607060611,YMT0110607060611,0607060611,KNET,YMT011,knet,train,13.317,1.124406399745029,,,,,,,,,4.4,10.0,54.173,182.0,,2006.0,6000.0,10.0,8.08313274383545,5.61723518371582,0.6418207287788391,6.613504409790039,34.20669937133789,20.950878143310547,1.601598858833313,23.064985275268555,19.202592849731445,14.854571342468262,1.0019835233688354,16.594451904296875,36.71424102783203,36.98941421508789,26.289749145507812
knet:IBR0010511120602,IBR0010511120602,0511120602,KNET,IBR001,knet,train,34.723492,1.540623393925863,,,,,,,,,4.6,57.0,55.132,104.8,,2005.0,11900.0,10.0,12.189149856567383,3.308492660522461,2.4684276580810547,6.216681003570557,21.339893341064453,5.694184303283691,3.8383047580718994,10.710930824279785,55.5675048828125,21.308557510375977,4.277719974517822,25.79468536376953,55.58487319946289,55.729087829589844,22.303014755249023
knet:IWT0080402271149,IWT0080402271149,0402271149,KNET,IWT008,knet,train,21.927864,1.340996328978327,,,,,,,,,4.6,70.0,33.763,50.0,,2004.0,12000.0,10.0,7.402181625366211,1.4216375350952148,1.4161882400512695,2.81294584274292,30.46870231628418,13.678391456604004,2.124976396560669,15.900123596191406,30.826807022094727,9.356077194213867,2.8578219413757324,11.87901496887207,33.62091064453125,33.99610900878906,16.63296890258789
knet:EHM0119805280809,EHM0119805280809,9805280809,KNET,EHM011,knet,train,7.656993,0.8840582500634091,,,,,,,,,4.0,49.0,9.69,9.5,,1998.0,11900.0,10.0,4.216432571411133,0.8865777254104614,0.784050703048706,1.7089128494262695,16.312599182128906,8.719137191772461,1.1449072360992432,10.121213912963867,16.782760620117188,5.302059650421143,1.9514572620391846,7.258367538452148,20.65409278869629,20.66053009033203,10.243104934692383
knet:FKS0060504011344,FKS0060504011344,0504011344,KNET,FKS006,knet,test,10.1102,1.0047597468904328,,,,,,,,,4.1,50.0,60.001,472.0,,2005.0,11900.0,10.0,14.676809310913086,12.198722839355469,0.6432331800460815,13.16230297088623,18.22042465209961,13.099798202514648,1.1390893459320068,14.75111198425293,14.787912368774414,4.871613502502441,1.3604133129119873,6.424474716186523,21.78898048400879,24.5885009765625,18.551177978515625
knet:AIC0139912082335,AIC0139912082335,9912082335,KNET,AIC013,knet,train,2.858971,0.456209750110052,,,,,,,,,3.4,49.0,27.782,80.0,,1999.0,11900.0,10.0,31.59165382385254,30.711816787719727,0.1964109092950821,31.03996467590332,2.1097660064697266,0.4130929708480835,0.4113527536392212,0.931704044342041,6.726503372192383,3.9048333168029785,0.4364378750324249,4.454302787780762,6.73781681060791,31.878110885620117,30.961814880371094
knet:FKS0150107060357,FKS0150107060357,0107060357,KNET,FKS015,knet,test,11.463852,1.059330570620427,,,,,,,,,4.5,53.0,65.756,315.0,,2001.0,11900.0,10.0,22.990703582763672,19.776996612548828,0.6719709038734436,20.81111717224121,20.92289924621582,9.52367877960205,1.1635597944259644,10.806083679199219,13.215303421020508,8.668931007385254,0.7782765626907349,9.655189514160156,23.158754348754883,30.684547424316406,23.600431442260742
knet:CHB0019903260831,CHB0019903260831,9903260831,KNET,CHB001,knet,train,53.155283,1.7255464346867333,,,,,,,,,4.9,58.0,86.209,13.2,,1999.0,11900.0,10.0,12.611865997314453,2.4035165309906006,2.2517495155334473,4.953455924987793,8.594036102294922,2.968007802963257,1.9290746450424194,5.422604084014893,16.062021255493164,9.217507362365723,1.5698614120483398,11.63034439086914,16.631317138671875,16.65388298034668,9.977394104003906
knet:SZO0229804250344,SZO0229804250344,9804250344,KNET,SZO022,knet,train,3.805314,0.5803904989097086,,,,,,,,,3.7,47.0,44.276,135.7,,1998.0,11900.0,10.0,8.35871696472168,5.900937080383301,0.5803011655807495,6.803953647613525,9.35506820678711,5.608407497406006,0.7725101709365845,6.7746758460998535,9.873151779174805,1.9206023216247559,1.1369447708129883,3.2572031021118164,12.169943809509277,13.583964347839355,8.364448547363281
knet:IWT0090104050722,IWT0090104050722,0104050722,KNET,IWT009,knet,train,35.668308,1.5522825081695257,,,,,,,,,4.3,105.0,53.896,150.0,,2001.0,11900.0,10.0,7.900714874267578,3.7888338565826416,1.1282882690429688,5.3588151931762695,7.311344146728516,2.7881951332092285,1.660414695739746,4.9925923347473145,7.740974426269531,4.256634712219238,1.1647202968597412,6.073415279388428,10.024686813354492,10.290138244628906,6.344149589538574
knet:FKS0110604081453,FKS0110604081453,0604081453,KNET,FKS011,knet,test,3.688614,0.566863210271248,,,,,,,,,4.0,49.0,49.108,165.1,,2006.0,6000.0,10.0,5.4652605056762695,0.8085011839866638,0.6865751147270203,1.4315876960754395,8.757097244262695,5.116175174713135,0.7062104940414429,6.1818623542785645,3.0730996131896973,0.6986824870109558,0.5864052176475525,1.3835605382919312,8.84376335144043,9.00864315032959,5.226574420928955
knet:WKY0070512212141,WKY0070512212141,0512212141,KNET,WKY007,knet,train,10.59136,1.0249517299443793,,,,,,,,,3.3,25.0,8.516,59.0,,2005.0,6000.0,10.0,19.912696838378906,14.0780029296875,0.7359599471092224,15.124950408935547,42.63854217529297,39.43901443481445,0.6074258089065552,40.38450241088867,18.116514205932617,10.564210891723633,0.9525774121284485,11.49337387084961,44.373661041259766,46.83659744262695,43.188289642333984
knet:TTR0050408052053,TTR0050408052053,0408052053,KNET,TTR005,knet,val,13.921632,1.1436901495740555,,,,,,,,,3.7,13.0,16.966,26.7,,2004.0,6000.0,10.0,5.4735026359558105,2.3726532459259033,0.7730264663696289,3.5297532081604004,12.913738250732422,2.1107985973358154,1.5220431089401245,3.7767043113708496,17.68221092224121,6.829829692840576,1.611453652381897,8.708246231079102,17.782665252685547,17.824846267700195,7.532033920288086
knet:TTR0070012190618,TTR0070012190618,0012190618,KNET,TTR007,knet,train,20.585948,1.313570871415549,,,,,,,,,4.1,13.0,21.432,154.9,,2000.0,11900.0,10.0,7.103681564331055,1.1828869581222534,1.1146246194839478,2.4681925773620605,16.916513442993164,3.919067144393921,2.328444004058838,6.473588943481445,15.96212387084961,3.4416682720184326,2.3412258625030518,6.530749797821045,18.351747512817383,18.513147354125977,5.3482136726379395
knet:MIE0040204112316,MIE0040204112316,0204112316,KNET,MIE004,knet,val,5.736722,0.7586638045989675,,,,,,,,,4.2,40.0,61.799,78.6,,2002.0,11900.0,10.0,3.378152847290039,0.7032957077026367,0.6807518005371094,1.465463638305664,9.63449478149414,1.9535677433013916,1.5262646675109863,3.4899115562438965,7.670402526855469,2.7028424739837646,1.0010234117507935,4.0444254875183105,10.564556121826172,10.605836868286133,3.40828537940979
knet:EHM0100101050515,EHM0100101050515,0101050515,KNET,EHM010,knet,val,6.337088,0.8018897379993203,,,,,,,,,4.0,47.0,39.284,151.0,,2001.0,11900.0,10.0,7.463216781616211,5.475886344909668,0.5432891249656677,6.36749267578125,8.148670196533203,2.010368824005127,0.8731268048286438,3.1391143798828125,10.72072982788086,6.528470993041992,0.8287144303321838,7.6427459716796875,11.223993301391602,13.093996047973633,8.754875183105469
knet:TCG0080602142246,TCG0080602142246,0602142246,KNET,TCG008,knet,val,6.5183,0.8141343446756599,,,,,,,,,3.6,52.0,49.208,153.1,,2006.0,6000.0,10.0,14.055610656738281,9.436112403869629,0.6435363292694092,10.148235321044922,6.603962421417236,2.2688472270965576,0.8202852606773376,3.316563606262207,8.748854637145996,4.7554521560668945,0.754321813583374,5.900262355804443,9.795685768127441,14.407017707824707,10.807507514953613
