global_id,record_id,event_id,station_network_code,station_code,dataset,split,target_pga,target_log10_pga,target_pgv,target_log10_pgv,target_sa03,target_log10_sa03,target_sa10,target_log10_sa10,target_sa30,target_log10_sa30,source_magnitude,source_depth_km,source_distance_km,station_elevation_m,station_vs30_mps,year,n_samples,early_seconds,z_early_absmax,z_early_rms,z_early_std,z_early_p95_abs,n_early_absmax,n_early_rms,n_early_std,n_early_p95_abs,e_early_absmax,e_early_rms,e_early_std,e_early_p95_abs,h_early_absmax,vec_early_absmax,vec_early_rms
"instancegm:bucket302$924,:3,:12000","bucket302$924,:3,:12000",1646949,IV,FIAM,instancegm,train,0.03077047,-1.5118658701208354,0.00138056,-2.859944713905077,0.0067848386,-2.1684604790231234,0.0010881551,-2.9633091981365447,0.0001129444,-3.9471352973632774,3.0,9.1,71.856,1070.0,853.0,2006.0,12000.0,10.0,6.136539923318196e-06,1.340845187769446e-06,1.3376973129197722e-06,2.7105320441478398e-06,3.4815577691915678e-06,1.098547613764822e-06,1.0980957085848786e-06,2.1979897155688377e-06,4.3903237383347005e-06,1.3098745057504857e-06,1.3059095635981066e-06,2.5632461984059773e-06,4.696489213529276e-06,6.9614256972272415e-06,2.1726582417613827e-06
"instancegm:bucket621$12,:3,:12000","bucket621$12,:3,:12000",2241029,IV,ASQU,instancegm,train,0.00539217,-2.2682364241696793,0.00011265,-3.9482688039401506,0.0003526098,-3.452705621626096,3.99994e-05,-4.397946523138125,1.89345e-05,-4.7227461587294775,1.1,10.3,30.643,860.0,580.0,2010.0,12000.0,10.0,9.59663680077938e-07,1.5772226902299735e-07,1.5768054595355352e-07,3.0433017172981636e-07,6.749034469066828e-07,1.9901047210169054e-07,1.9871249890002218e-07,4.402909894452023e-07,1.1265007060501375e-06,2.3044194108479132e-07,2.3035671858906426e-07,4.986796398043225e-07,1.2816522030334454e-06,1.6011204024835024e-06,3.429066453009e-07
"instancegm:bucket1035$49,:3,:12000","bucket1035$49,:3,:12000",8646051,IV,RM33,instancegm,test,0.00768883,-2.1141397412391694,0.00020645,-3.685185112789279,0.0011705076,-2.931625762123404,7.73017e-05,-4.111810955079076,1.51066e-05,-4.8208332701012955,1.6,9.1,31.266,1097.0,721.0,2016.0,12000.0,10.0,1.075989871424099e-06,3.691323513521638e-07,2.4265065690087795e-07,6.686182700832433e-07,1.7662187019595876e-06,4.682221401708375e-07,4.3151885620318353e-07,1.0456247991896817e-06,2.06445952244394e-06,4.6043069801271486e-07,4.1396023675588367e-07,9.981228004107834e-07,2.1396365355030866e-06,2.229902975159348e-06,7.533174084528582e-07
"instancegm:bucket951$962,:3,:12000","bucket951$962,:3,:12000",7215951,IV,T1201,instancegm,train,0.35476047,-0.45006477840431103,0.00624529,-2.204447390360211,0.02687272,-1.5706883729711718,0.0014659171,-2.8338905890608834,0.0001919724,-3.716761205615798,2.0,10.2,8.885,934.0,474.0,2016.0,12000.0,10.0,0.004894950892776251,0.000554158235900104,0.000554157595615834,0.0012086320202797651,0.0030099251307547092,0.0005592902889475226,0.0005592901725322008,0.001369322882965207,0.0035476048942655325,0.0005016480572521687,0.0005016475333832204,0.0011814854806289077,0.0037130708806216717,0.0053573171608150005,0.0009335671784356236
"instancegm:bucket67$752,:3,:12000","bucket67$752,:3,:12000",11405001,IV,FOSV,instancegm,train,0.00424486,-2.372136628678003,0.00023115,-3.6361061022258996,0.0012677095,-2.8969802551302957,0.0001892069,-3.7230630297879053,2.36747e-05,-4.625715515563129,2.6,13.1,72.694,559.0,715.0,2016.0,12000.0,10.0,9.814208397074253e-07,5.186475959817471e-07,1.832451914651756e-07,7.629439551237738e-07,8.059661809056706e-07,3.5435849099485495e-07,2.0508980469458038e-07,6.429367545024434e-07,1.143691747529374e-06,5.268963150228956e-07,5.173670842850697e-07,9.521917263555224e-07,1.1571252116482356e-06,1.3945928003522567e-06,8.198688306038093e-07
"instancegm:bucket646$22,:3,:12000","bucket646$22,:3,:12000",2283819,IV,ASQU,instancegm,test,0.00590326,-2.228908088525605,0.00015987,-3.7962330250394256,0.0007280424,-3.1378433273492994,8.54159e-05,-4.068461278731134,6.433e-05,-4.191586448599632,1.4,10.5,26.884,860.0,580.0,2010.0,12000.0,10.0,9.554855751048308e-07,3.221362874228362e-07,3.211175396700128e-07,6.364261935232207e-07,1.3959254374640295e-06,4.6468628056572925e-07,4.64267998268042e-07,9.281648090109229e-07,1.5986977359716548e-06,3.692740619953838e-07,3.6812727444157645e-07,7.395512966468232e-07,1.6489815379827633e-06,1.7346828826703131e-06,6.753284083060862e-07
"instancegm:bucket464$729,:3,:12000","bucket464$729,:3,:12000",1948849,IV,CRE,instancegm,train,0.00204701,-2.688880035728207,8.622e-05,-4.064391981482131,0.000379188,-3.421145415047699,4.99137e-05,-4.301780235583209,1.02211e-05,-4.990502362692233,2.8,20.9,182.533,1215.0,580.0,2009.0,12000.0,10.0,4.3021998408221407e-07,1.311558293082271e-07,1.307305694808747e-07,2.659896836121334e-07,6.605930593650555e-07,1.8683519442674879e-07,1.8591251205180015e-07,3.6614426335290773e-07,4.2897090679616667e-07,1.260643358591551e-07,1.2590011522206623e-07,2.5007653903230675e-07,6.606180704693543e-07,6.64645654069318e-07,2.607708893265226e-07
"instancegm:bucket573$765,:3,:12000","bucket573$765,:3,:12000",21496631,IV,MSRU,instancegm,train,0.00316434,-2.4997168588688248,0.00028711,-3.54195168082573,0.0010934994,-2.9611814509224215,0.0005204721,-3.2836025459628617,4.99313e-05,-4.30162712660508,2.8,1.4,87.099,408.0,615.0,2019.0,12000.0,10.0,7.095636078702228e-07,2.507786973637849e-07,2.5034725581463135e-07,5.237642426436651e-07,7.027566653050599e-07,2.5812761350607616e-07,2.5785584512050264e-07,5.106857656755892e-07,8.547398806513229e-07,2.690126450488606e-07,2.686289235498407e-07,5.522417723113904e-07,8.717944410818745e-07,1.0057785857497947e-06,4.4931906018064183e-07
"instancegm:bucket273$681,:3,:12000","bucket273$681,:3,:12000",1579901,IV,CPGN,instancegm,train,0.00591805,-2.22782136992355,0.00070882,-3.149464036934921,0.0017979284,-2.745227607432636,0.000565152,-3.2478347311482625,0.0001688841,-3.7724112362034687,2.6,7.7,53.242,1400.0,606.0,2012.0,12000.0,10.0,3.636077599367127e-05,1.1348741281835828e-05,1.1344111044309102e-05,2.251507066830527e-05,3.4201861126348376e-05,9.247755770047661e-06,9.246676199836656e-06,1.8345755961490795e-05,3.6262747016735375e-05,9.865006177278701e-06,9.860651516646612e-06,1.987500763789285e-05,3.631490471889265e-05,4.215066655888222e-05,1.7653137547313236e-05
"instancegm:bucket854$972,:3,:12000","bucket854$972,:3,:12000",4886931,IV,BDI,instancegm,train,0.00805413,-2.093981364817114,0.00047507,-3.323242393798485,0.0010134209,-2.994210143403276,6.09783e-05,-4.214824687397837,5.40894e-05,-4.26688783604979,2.1,9.7,45.653,864.0,711.0,2015.0,12000.0,10.0,5.142423106008209e-05,9.566621884005144e-06,9.558863894199021e-06,2.038409911619965e-05,5.4300711781252176e-05,1.133193200075766e-05,1.1331871974107344e-05,2.356444747420028e-05,8.054133650148287e-05,1.3251736163510941e-05,1.3251465134089813e-05,3.0186056392267346e-05,8.329207776114345e-05,8.347022958332673e-05,1.9888224414899014e-05
"instancegm:bucket779$1,:3,:12000","bucket779$1,:3,:12000",2890091,IV,ATCC,instancegm,train,0.00813045,-2.08988541663122,0.00019708,-3.7053574463971284,0.0001095253,-3.960485548575113,2.33996e-05,-4.630791566490607,2.95461e-05,-4.529499836618918,0.8,6.2,24.742,557.0,667.0,2013.0,12000.0,10.0,9.894351933326107e-07,3.499692695640988e-07,3.2770563507256156e-07,7.558419383713044e-07,1.1039143146263086e-06,4.036549228203512e-07,3.9868629642114684e-07,7.651488544979657e-07,1.4386454267878435e-06,6.524344371428015e-07,5.370210374167073e-07,1.3526349675885285e-06,1.6945614333963022e-06,1.7408518715456012e-06,8.432594995610998e-07
"instancegm:bucket1115$611,:3,:12000","bucket1115$611,:3,:12000",9736691,IV,T1216,instancegm,train,0.04227365,-1.3739302526104598,0.00099006,-3.004338485322329,0.0033959737,-2.469035681793545,0.0001392536,-3.856193568578468,0.0001440257,-3.8415600053192898,1.5,8.1,12.307,620.0,547.0,2016.0,12000.0,10.0,3.780497763727908e-06,1.285921143789892e-06,1.226113340635493e-06,2.19818321056664e-06,9.900578334054444e-06,3.155008926114533e-06,2.451499312883243e-06,5.526189397642156e-06,8.590497600380331e-06,2.134565875167027e-06,2.0503002815530635e-06,3.8054754440963734e-06,1.2259980394446757e-05,1.2266025805729441e-05,4.020453161501791e-06
"instancegm:bucket636$524,:3,:12000","bucket636$524,:3,:12000",2270859,IV,LADO,instancegm,train,0.0070365,-2.1526433079971605,0.00045818,-3.3389638721069206,0.0021242297,-2.672798523349162,0.0001640485,-3.7850277362910463,4.09121e-05,-4.38814822778579,2.3,34.2,55.585,488.0,723.0,2010.0,12000.0,10.0,3.1862650757830124e-06,2.0339707589300815e-06,3.6583188034455816e-07,2.546585164964199e-06,2.064415411950904e-06,8.424946713603276e-07,7.619022426297306e-07,1.5144482858886477e-06,3.1588381261826726e-06,1.7371849025948904e-06,4.225342706831725e-07,2.424887043162016e-06,3.159587777190609e-06,3.876099526678445e-06,2.804397581712692e-06
"instancegm:bucket983$909,:3,:12000","bucket983$909,:3,:12000",7745751,IV,CSP1,instancegm,train,0.00113054,-2.946714067133788,0.00034355,-3.464010047123073,8.20049e-05,-4.086160196648209,7.16051e-05,-4.145056044410318,9.00872e-05,-4.045336911177114,1.1,9.4,57.571,1188.0,672.0,2016.0,12000.0,10.0,1.4410409221454756e-06,9.340456017525867e-07,9.118480193137657e-07,1.3509985592463636e-06,1.844340317802562e-06,1.0017823797170422e-06,6.879741363263747e-07,1.6904981521292939e-06,2.070653408736689e-06,1.258489419342368e-06,4.2863848648266867e-07,1.9157373571943026e-06,2.1129847027623327e-06,2.4115993255691137e-06,1.8600550220071455e-06
"instancegm:bucket232$886,:3,:12000","bucket232$886,:3,:12000",14796611,IV,CRE,instancegm,test,0.00466375,-2.3312647379511144,0.00018059,-3.7433063020018045,0.0012563635,-2.9008846892576545,8.5819e-05,-4.066416550360469,1.78127e-05,-4.74927024638587,2.9,11.0,136.736,1215.0,580.0,2017.0,12000.0,10.0,6.116000577094383e-07,1.8566363735317282e-07,1.8537409118835058e-07,3.5861586411556345e-07,7.714089065302687e-07,1.7391911910635827e-07,1.729506067249531e-07,3.57155471419901e-07,4.657090073578729e-07,1.45608694879229e-07,1.445465613869601e-07,2.877245890431368e-07,8.15339205928467e-07,8.409087968175299e-07,2.9312238325474027e-07
"instancegm:bucket954$258,:3,:12000","bucket954$258,:3,:12000",7225751,IV,FAGN,instancegm,test,0.23659351,-0.6259971726829208,0.00942136,-2.0258864010433197,0.057610072,-1.2395015819999418,0.005203975,-2.2836647984648186,0.000295048,-3.530107324905367,3.3,8.4,45.697,761.0,665.0,2016.0,12000.0,10.0,6.447776831919327e-05,1.1236390491831116e-05,1.1236198588449042e-05,2.5010764147737063e-05,7.403488416457549e-05,1.6614721971563995e-05,1.6612346371402964e-05,4.0159637137549e-05,7.253405055962503e-05,1.869492552941665e-05,1.8694923710427247e-05,4.861011984758079e-05,7.948165148263797e-05,8.253790292656049e-05,2.7419075195211917e-05
"instancegm:bucket713$915,:3,:12000","bucket713$915,:3,:12000",2398689,IV,MPAG,instancegm,train,0.00459286,-2.3379167925864595,0.00149974,-2.8239840251793376,0.0004999361,-3.301085502045702,0.0001628704,-3.7881578370219717,0.0001058294,-3.975393666099917,2.2,5.3,79.343,930.0,579.0,2011.0,12000.0,10.0,2.003082408918999e-05,5.387293640524149e-06,5.373492058424745e-06,1.081214395526331e-05,2.3600821805302985e-05,6.842087714176159e-06,6.841601589258062e-06,1.3084425518172793e-05,2.3344367946265265e-05,6.416365067707375e-06,6.416363703465322e-06,1.2085104572179262e-05,2.7873184080817737e-05,2.840365777956322e-05,1.0816969734150916e-05
"instancegm:bucket661$581,:3,:12000","bucket661$581,:3,:12000",23091261,IV,MMO1,instancegm,test,0.19429845,-0.7115306639351221,0.16060601,-0.794238207120853,0.036646076,-1.4359725220537847,0.027585015,-1.559326775548349,0.021488607,-1.6677917367571162,2.0,9.3,19.633,957.0,668.0,2019.0,12000.0,10.0,0.013501166366040707,0.0034780276473611593,0.0033270518761128187,0.012451211921870708,0.0010600276291370392,0.00016279589908663183,0.00016266517923213542,0.0003390308120287955,0.0016696522943675518,0.0004262270813342184,0.00041079684160649776,0.0014523413265123963,0.0016720216954126954,0.013593937270343304,0.003507826942950487
"instancegm:bucket26$830,:3,:12000","bucket26$830,:3,:12000",10547391,IV,NRCA,instancegm,train,1.6988106,0.23014496217686292,0.02944166,-1.531037706952894,0.04221651,-1.3745176722692523,0.0022883178,-2.640483661171877,0.0002758904,-3.559263411153879,2.5,9.7,9.179,927.0,591.0,2016.0,12000.0,10.0,0.012910162098705769,0.002066034357994795,0.002066034357994795,0.004210576415061951,0.016988106071949005,0.002546624280512333,0.002546623582020402,0.005304395686835051,0.012914291583001614,0.002472833264619112,0.002472833264619112,0.005541783757507801,0.017297178506851196,0.017478587105870247,0.004107152111828327
"instancegm:bucket355$423,:3,:12000","bucket355$423,:3,:12000",17536761,IV,MSFR,instancegm,train,0.00296991,-2.527256711321038,6.568e-05,-4.1825668558886155,0.0003366629,-3.472804739902464,3.57401e-05,-4.446844236682433,2.37149e-05,-4.624978702323084,2.1,19.4,57.971,723.0,810.0,2017.0,12000.0,10.0,7.759657023598265e-07,1.5861613178458356e-07,1.585014643978866e-07,3.206056646831712e-07,6.273116355259845e-07,1.7625174564273038e-07,1.757568810489829e-07,3.5490114669300965e-07,5.749821525569132e-07,1.505832472048496e-07,1.505762270426203e-07,3.012381739608827e-07,6.874290079394996e-07,7.927915248728823e-07,2.808897647810227e-07
"instancegm:bucket613$609,:3,:12000","bucket613$609,:3,:12000",22280701,IV,TERO,instancegm,test,0.04260796,-1.3705092586170058,0.00056831,-3.2454147020291577,0.0004972942,-3.3033866059652097,5.19647e-05,-4.284291575617607,,,1.6,10.0,39.497,673.0,912.0,2019.0,12000.0,10.0,3.1381530334329e-06,6.858942356302578e-07,6.858352890048991e-07,1.445615453121718e-06,5.683055405825144e-06,8.545053447051032e-07,8.545047194274957e-07,1.9327712834638078e-06,4.17769933847012e-06,7.623593774042092e-07,7.623253850397305e-07,1.5311037486753776e-06,6.322297394945053e-06,6.750646662112558e-06,1.3348490028874949e-06
"instancegm:bucket610$230,:3,:12000","bucket610$230,:3,:12000",22184981,IV,NRCA,instancegm,test,0.0052258,-2.281847215458,0.0001094,-3.960982678002588,0.0001095828,-3.9602576069035575,1.05904e-05,-4.975087636255871,1.01554e-05,-4.993302965969511,0.5,12.5,19.864,927.0,591.0,2019.0,12000.0,10.0,6.840698461019201e-07,1.1502565655518993e-07,1.1462835658448967e-07,2.0102500286611757e-07,1.0940334504994098e-06,2.1185977061577432e-07,2.0596429806118977e-07,4.2144253598053183e-07,7.204429266494117e-07,2.3275197236216627e-07,2.171330635292179e-07,4.2950136958097573e-07,1.2430886044967338e-06,1.2561206403916003e-06,3.3509542163301376e-07
"instancegm:bucket349$653,:3,:12000","bucket349$653,:3,:12000",17405891,IV,SMA1,instancegm,train,0.00081717,-3.08768758559516,7.193e-05,-4.143089939699213,,,8.8227e-06,-5.054398487922725,,,0.4,10.3,28.566,1150.0,579.0,2017.0,12000.0,10.0,2.4732943870731106e-07,1.313036079864105e-07,1.2968617113529035e-07,2.2071574790061277e-07,5.846704311807116e-07,3.348835662109195e-07,2.193039563280763e-07,5.347284286472131e-07,1.8712708538259903e-07,8.178216859278109e-08,8.14256466696861e-08,1.3938092990883888e-07,5.905319540033815e-07,6.074058092053747e-07,3.6888474141960614e-07
"instancegm:bucket1055$333,:3,:12000","bucket1055$333,:3,:12000",8895011,IV,PP3,instancegm,train,0.10945646,-0.9607586017565205,0.00353593,-2.4514963412027,0.017199853,-1.7644752648111517,0.0022449053,-2.648801974729655,0.0007129696,-3.146928987446472,2.9,7.6,63.872,21.0,389.0,2016.0,12000.0,10.0,0.0002395140181761235,7.27826336515136e-05,7.278235716512427e-05,0.00013991071318741888,0.00018515049305278808,5.042342672822997e-05,5.039240204496309e-05,9.971862164093181e-05,0.00019333130330778658,4.8128891648957506e-05,4.807015648111701e-05,9.867254266282544e-05,0.00021594857389573008,0.0002470545587129891,0.00010077808838104829
"instancegm:bucket758$276,:3,:12000","bucket758$276,:3,:12000",2503489,IV,ATPC,instancegm,val,0.01138833,-1.943539956777756,0.00178375,-2.7486660138772967,0.0010953525,-2.9604460961945005,0.0017262942,-2.7628851886042733,0.0002302964,-3.6377128508866363,1.6,8.5,59.806,810.0,580.0,2012.0,12000.0,10.0,8.137043187161908e-05,1.9622337276814505e-05,1.962209353223443e-05,3.9385620766552165e-05,0.00011388331040507182,1.9943423467339016e-05,1.9921035345760174e-05,3.9449929317925125e-05,7.153472688514739e-05,1.972444079001434e-05,1.9709623302333057e-05,4.080561484443024e-05,0.00011453795741545036,0.00011472150072222576,3.423200178076513e-05
"instancegm:bucket40$298,:3,:12000","bucket40$298,:3,:12000",10786171,IV,ATVO,instancegm,train,0.00320546,-2.49410963818055,0.00013345,-3.8746814218764736,0.0006726302,-3.1722236374690307,6.42217e-05,-4.192318202493474,7.43897e-05,-4.128487192717983,2.3,9.1,67.958,638.0,634.0,2016.0,12000.0,10.0,8.3610211731866e-07,2.513876609100407e-07,2.38816539877007e-07,5.392942625803698e-07,8.192940867957077e-07,3.3261744647461455e-07,3.0428276431848644e-07,6.102164320509473e-07,9.955906534742098e-07,3.4167939588769514e-07,3.1493934216086927e-07,6.442720632549026e-07,9.966337302103057e-07,1.1889080724358791e-06,5.390500632529438e-07
"instancegm:bucket243$773,:3,:12000","bucket243$773,:3,:12000",15024791,IV,FEMA,instancegm,test,5.7607737,0.7604808152071535,0.07643489,-1.1167083550940509,0.29124552,-0.5357407463238404,0.011843376,-1.9265244826484726,0.0017582488,-2.754919670319252,2.0,7.5,0.451,1370.0,609.0,2017.0,12000.0,10.0,0.05982840806245804,0.005694428458809853,0.005694428458809853,0.011385106481611729,0.0576077364385128,0.00576741760596633,0.005767416674643755,0.01285122986882925,0.0547773540019989,0.006526309531182051,0.006526309996843338,0.014222955331206322,0.06096084788441658,0.07072226703166962,0.010405879467725754
"instancegm:bucket1127$356,:3,:12000","bucket1127$356,:3,:12000",9927851,IV,T1215,instancegm,test,0.01056481,-1.9761383089943985,0.00030443,-3.5165125523204073,0.0002490314,-3.6037458899043813,4.49077e-05,-4.347679187263878,5.81616e-05,-4.235363654734762,2.0,11.5,29.869,695.0,819.0,2016.0,12000.0,10.0,2.195194610976614e-06,1.0803961458805134e-06,8.467892484986805e-07,1.7190368453157134e-06,2.378708586547873e-06,7.522684768446197e-07,4.039908105823997e-07,1.1395619594622985e-06,1.944677478604717e-06,6.833229235780891e-07,4.038356280489097e-07,1.2094724297639914e-06,2.7153612336405786e-06,2.940701051556971e-06,1.4832713759460603e-06
"instancegm:bucket783$853,:3,:12000","bucket783$853,:3,:12000",2984861,IV,VVLD,instancegm,test,0.0342632,-1.465172078689749,0.00245999,-2.6090666583249322,0.009821799,-2.0078089578122413,0.0034736595,-2.459212754834968,0.0001769704,-3.7520993674894663,3.7,18.0,88.856,1051.0,505.0,2014.0,12000.0,10.0,7.511862349929288e-06,1.939978801601683e-06,1.9399772099859547e-06,3.9771271076460835e-06,6.360320639942074e-06,1.8036392930298462e-06,1.803387817744806e-06,3.821470272669103e-06,6.664931333943969e-06,1.9281292225059588e-06,1.9266824438091135e-06,3.967738848587032e-06,6.868319360364694e-06,9.392113497597165e-06,3.276326424384024e-06
"instancegm:bucket389$788,:3,:12000","bucket389$788,:3,:12000",1823241,IV,T0702,instancegm,test,0.00498096,-2.3026869458903887,0.00032234,-3.4916857984238208,0.0009050815,-3.043312312058202,4.65793e-05,-4.331807042388321,6.20431e-05,-4.207306510676955,2.2,10.0,98.813,883.0,631.0,2013.0,12000.0,10.0,1.2670236628764542e-06,5.356382075660804e-07,2.8774556426469644e-07,9.769246389623731e-07,7.61414867156418e-07,2.5653142188275524e-07,2.5645414325481397e-07,4.927572945234715e-07,3.223431576770963e-06,1.5474487327082898e-06,1.2320341511440347e-06,2.6068464649142697e-06,3.267147576480056e-06,3.3752648960216902e-06,1.657502480156836e-06
"instancegm:bucket856$653,:3,:12000","bucket856$653,:3,:12000",4902321,IV,SACS,instancegm,test,0.0014226,-2.8469171956381683,0.00014095,-3.850934919792379,0.000323486,-3.490144510217272,5.14301e-05,-4.288782631241695,4.97006e-05,-4.303638368306582,2.4,9.7,93.899,845.0,556.0,2015.0,12000.0,10.0,9.174906949738215e-07,3.6447144680096244e-07,3.5873989645551774e-07,7.408607984871196e-07,9.797089433050132e-07,5.076566367279156e-07,5.028859391131846e-07,8.997320719572599e-07,8.64523428845132e-07,4.965298217030067e-07,4.942501732330129e-07,7.637053727194143e-07,1.2684027979048551e-06,1.2684027979048551e-06,7.981832936820865e-07
"instancegm:bucket511$645,:3,:12000","bucket511$645,:3,:12000",2044509,IV,CAFI,instancegm,test,0.02205036,-1.6565843157318703,0.00086359,-3.0636923952516137,0.004493598,-2.347405782426635,0.0006150648,-3.2110791268263497,6.98744e-05,-4.155681908304918,3.3,7.6,91.574,547.0,594.0,2009.0,12000.0,10.0,4.0954237192636356e-06,1.1599072422541212e-06,1.159879957413068e-06,2.1626365196425468e-06,2.5001331778184976e-06,7.084981348270958e-07,7.084834692250297e-07,1.4549957541021286e-06,3.872739398502745e-06,1.0146757176698884e-06,1.014358986139996e-06,2.1274418031680398e-06,4.276307663531043e-06,5.921089723415207e-06,1.696148842711409e-06
"instancegm:bucket350$533,:3,:12000","bucket350$533,:3,:12000",17435991,IV,SEI,instancegm,train,0.00977352,-2.0099489939829276,0.00032614,-3.4865959331353595,0.0009910304,-3.003913023264722,8.51103e-05,-4.070017878664195,2.34059e-05,-4.630674654792088,1.6,22.3,30.611,610.0,580.0,2017.0,12000.0,10.0,1.3515500540961511e-06,4.2605515204741096e-07,4.220109417474305e-07,8.111204579108744e-07,3.2614109386486234e-06,6.289496923272964e-07,6.133832357591018e-07,1.246833335244446e-06,2.0171210053376853e-06,3.982223404364049e-07,3.9716800870337465e-07,7.747316317363584e-07,3.2832253964443225e-06,3.2973875931929797e-06,8.577189305469801e-07
"instancegm:bucket362$723,:3,:12000","bucket362$723,:3,:12000",1769621,IV,VCEL,instancegm,train,0.05908359,-1.2285331242297222,0.00123351,-2.908857325357695,0.006676841,-2.175428965783114,0.0002472206,-3.6069153438842796,4.40408e-05,-4.356144800680533,2.1,14.6,29.909,1185.0,579.0,2013.0,12000.0,10.0,6.168170784803806e-06,1.1671511401800672e-06,1.1227133427382796e-06,2.449023668305017e-06,1.2335087376413867e-05,2.281940624015988e-06,2.140798187610926e-06,5.052004780736752e-06,1.0968937203870155e-05,2.0595655314537e-06,2.0569948446791386e-06,4.804744548891904e-06,1.2500055163400248e-05,1.2518804396677297e-05,3.2880550406844122e-06
"instancegm:bucket90$860,:3,:12000","bucket90$860,:3,:12000",11874911,IV,T1221,instancegm,train,0.06506648,-1.186642687317569,0.0012778,-2.8935371162038788,0.0069646663,-2.1570996872142385,0.0005094302,-3.292915312798819,0.0001361487,-3.8659865011144823,2.4,7.9,27.9,955.0,781.0,2016.0,12000.0,10.0,0.0004142662510275841,8.506423910148442e-05,8.506282028974965e-05,0.00018151081167161465,0.0005368123529478908,0.00011172753875143826,0.00011172707309015095,0.00024392017803620547,0.0006506647914648056,0.0001285932376049459,0.0001285924226976931,0.0002775354078039527,0.0006591472774744034,0.0006595646264031529,0.00019040795450564474
"instancegm:bucket561$283,:3,:12000","bucket561$283,:3,:12000",2129729,IV,ECNV,instancegm,test,0.00293138,-2.532927879546562,0.00049239,-3.3076907757832057,0.0006372275,-3.1957054901833004,0.0002697404,-3.569054002812675,9.4836e-05,-4.02302677201315,2.1,2.0,36.533,484.0,580.0,2009.0,12000.0,10.0,2.9395764613582287e-06,1.5947467773003154e-06,1.1871646847794182e-06,2.624202579681878e-06,3.7245979456201894e-06,2.2896183509146795e-06,2.267709305669996e-06,3.4284196317457827e-06,2.3959617010405054e-06,1.0362045941292308e-06,9.678565220383462e-07,1.995608499782975e-06,3.93984646507306e-06,4.219247330183862e-06,2.97645601676777e-06
"instancegm:bucket751$977,:3,:12000","bucket751$977,:3,:12000",2501669,IV,SACS,instancegm,train,0.00650957,-2.186447698497093,0.00045918,-3.338017036286904,0.0017317648,-2.7615110921098522,0.0007484118,-3.125859373718144,8.18689e-05,-4.086881044802079,3.4,21.8,133.966,845.0,556.0,2012.0,12000.0,10.0,2.5455992727074772e-06,7.045305210340302e-07,7.045180723252997e-07,1.4525605820381315e-06,1.900269353427575e-06,5.903165742893179e-07,5.902044790673244e-07,1.1892551583514432e-06,2.616705160107813e-06,7.606010399285879e-07,7.605544851685409e-07,1.4860984265396837e-06,2.697037871257635e-06,2.714997208386194e-06,1.1930427490369766e-06
"instancegm:bucket27$738,:3,:12000","bucket27$738,:3,:12000",1057781,IV,ATVO,instancegm,train,0.00575119,-2.240242284534335,0.00011443,-3.941460102060219,0.0001876384,-3.72667827895518,1.10072e-05,-4.958323142354474,,,0.7,10.2,11.963,638.0,634.0,2012.0,12000.0,10.0,9.889620287140133e-07,1.5678688214393333e-07,1.5300398104045598e-07,3.118959170933522e-07,1.0050464425148675e-06,1.4825459970779775e-07,1.480379552276645e-07,2.874379561035312e-07,1.144290422416816e-06,1.8219310504719033e-07,1.620688578896079e-07,3.3757461892491847e-07,1.233128500643943e-06,1.3300833643370424e-06,2.8241083782631904e-07
"instancegm:bucket1087$287,:3,:12000","bucket1087$287,:3,:12000",9318631,IV,ATPC,instancegm,train,0.03458758,-1.4610798233401605,0.00108561,-2.9643261648648846,0.007146491,-2.1459071488857253,0.0004156644,-3.3812571694933484,8.63001e-05,-4.06398870104698,3.0,8.8,86.138,810.0,580.0,2016.0,12000.0,10.0,7.496712350985035e-05,2.5067009119084105e-05,2.5066958187380806e-05,5.000016244594008e-05,0.00014454354823101312,4.112080569029786e-05,4.112059832550585e-05,7.787603681208566e-05,0.0001706955226836726,4.8696652811486274e-05,4.8693662392906845e-05,9.615705494070426e-05,0.00017612354713492095,0.00017918572120834142,6.848824705230072e-05
"instancegm:bucket39$750,:3,:12000","bucket39$750,:3,:12000",10766391,IV,LNSS,instancegm,train,0.20861186,-0.6806610047007732,0.00407479,-2.389894768320634,0.009200461,-2.0361904112696405,0.000463704,-3.3337591577802037,8.31267e-05,-4.0802594599676985,2.3,12.3,19.055,1155.0,569.0,2016.0,12000.0,10.0,1.8362157788942568e-05,3.6547226045513526e-06,3.654147349152481e-06,8.277924280264415e-06,4.0747891034698114e-05,7.765861482766923e-06,7.756219019938726e-06,1.7021051462506875e-05,1.275152408197755e-05,2.5370134153490653e-06,2.5367021407873835e-06,5.727187271986622e-06,4.09099375247024e-05,4.1235252865590155e-05,8.94997447176138e-06
"instancegm:bucket376$927,:3,:12000","bucket376$927,:3,:12000",17997211,IV,VAGA,instancegm,test,0.02828462,-1.5484496515713255,0.00079739,-3.09832921508954,0.0050777397,-2.2943295661151417,0.0004127765,-3.384285035728807,4.51981e-05,-4.3448798213138184,2.4,12.0,57.426,795.0,803.0,2018.0,12000.0,10.0,9.270779264625162e-05,1.6491860151290894e-05,1.6490179405082017e-05,3.5019500501221046e-05,0.00012766136205755174,2.90758198389085e-05,2.9073609766783193e-05,6.46748740109615e-05,0.00012718736252281815,2.9393151635304093e-05,2.9392815122264437e-05,6.23540545348078e-05,0.00014393372111953795,0.00014394844765774906,4.451226777746342e-05
